Package,t_envio,t_recibido,emisor,receptor,latencia,p_fifo
0002202a,200365,200705,14,1,340,15
00035264,200435,200715,9,2,280,15
000188e1,200615,200835,6,0,220,15
000409d6,201005,201035,12,3,30,15
000312a5,200725,201045,6,2,320,15
00048776,200915,201115,1,3,200,15
0003ab5e,200885,201225,15,2,340,15
0004ea44,200685,201235,7,3,550,15
00026112,201105,201265,0,1,160,15
0003b096,200975,201265,10,2,290,15
0004ade4,201325,201455,2,3,130,15
00019974,201045,201525,11,0,480,15
000211aa,201185,201545,9,1,360,15
00043e2d,201225,201555,15,3,330,15
00042cee,201275,201595,0,3,320,15
0002b99d,201555,201605,1,1,50,15
00019974,201045,201735,11,0,690,15
00011597,201405,201835,12,0,430,15
0002e550,201275,201855,11,1,580,15
0004f474,201475,201865,11,3,390,15
00018670,201625,201875,6,0,250,15
00034c23,201705,202015,10,2,310,15
00021419,201695,202025,7,1,330,15
00014a8d,201765,202055,12,0,290,15
00017b09,201715,202095,9,0,380,15
00037228,201845,202125,5,2,280,15
000159a9,300455,300615,3,0,160,15
0003eb34,300535,300725,3,2,190,15
0004aa43,300595,300905,9,3,310,15
00026007,300595,300975,10,1,380,15
0004fb61,300845,301045,1,3,200,15
0002a5a0,300705,301075,14,1,370,15
00038143,300765,301075,8,2,310,15
00040d51,300625,301135,6,3,510,15
0004b2b0,300875,301335,5,3,460,15
0003f45a,301045,301345,14,2,300,15
00024c33,300965,301385,10,1,420,15
0002c607,135,475,8,1,340,15
0001fa67,100355,100435,4,0,80,15
00021f95,100235,100475,5,1,240,15
000482d1,100265,100505,15,3,240,15
0003f4b3,100495,100605,3,2,110,15
0001715a,100325,100615,8,0,290,15
000177e4,100555,100655,4,0,100,15
0004351f,100275,100705,10,3,430,15
00029589,100525,100725,13,1,200,15
0001715a,100325,100735,8,0,410,15
0004a236,100245,100745,6,3,500,15
0003bda2,100435,100765,1,2,330,15
00015c88,100655,100855,5,0,200,15
0003bf69,100695,100915,4,2,220,15
0002a8e8,100565,101025,11,1,460,15
00026f2d,200525,200665,3,1,140,15
0002202a,200365,200705,14,1,340,15
00035264,200435,200715,9,2,280,15
000188e1,200615,200835,6,0,220,15
000409d6,201005,201035,12,3,30,15
000312a5,200725,201045,6,2,320,15
00048776,200915,201115,1,3,200,15
0003ab5e,200885,201225,15,2,340,15
0004ea44,200685,201235,7,3,550,15
00026112,201105,201265,0,1,160,15
0003b096,200975,201265,10,2,290,15
0004ade4,201325,201455,2,3,130,15
00019974,201045,201525,11,0,480,15
000211aa,201185,201545,9,1,360,15
00043e2d,201225,201555,15,3,330,15
00042cee,201275,201595,0,3,320,15
0002b99d,201555,201605,1,1,50,15
00019974,201045,201735,11,0,690,15
00011597,201405,201835,12,0,430,15
0002e550,201275,201855,11,1,580,15
0004f474,201475,201865,11,3,390,15
00018670,201625,201875,6,0,250,15
00034c23,201705,202015,10,2,310,15
00021419,201695,202025,7,1,330,15
00014a8d,201765,202055,12,0,290,15
00017b09,201715,202095,9,0,380,15
00037228,201845,202125,5,2,280,15
000159a9,300455,300615,3,0,160,15
0003eb34,300535,300725,3,2,190,15
0004aa43,300595,300905,9,3,310,15
00026007,300595,300975,10,1,380,15
0004fb61,300845,301045,1,3,200,15
0002a5a0,300705,301075,14,1,370,15
00038143,300765,301075,8,2,310,15
00040d51,300625,301135,6,3,510,15
0004b2b0,300875,301335,5,3,460,15
0003f45a,301045,301345,14,2,300,15
00024c33,300965,301385,10,1,420,15
000392d1,400585,400865,15,2,280,15
000300c3,400585,401015,8,2,430,15
0002d169,400745,401065,13,1,320,15
0002c7df,400785,401165,14,1,380,15
0004e37c,400665,401175,7,3,510,15
0002f4bc,400835,401285,15,1,450,15
0004d30a,400675,401295,9,3,620,15
000119a5,400915,401425,15,0,510,15
0001d698,400985,401505,14,0,520,15
0002009d,400965,401525,15,1,560,15
0004cdf5,125,305,14,3,180,6
0004cdf5,125,305,14,3,180,6
0003d1cf,100285,100385,2,2,100,6
00012323,100225,100405,3,0,180,6
000490b4,100225,100405,0,3,180,6
00015824,100465,100505,0,0,40,6
0001c719,100325,100615,8,0,290,6
0004d25a,100375,100645,4,3,270,6
00010bf2,100575,100655,4,0,80,6
00017f8c,100515,100725,12,0,210,6
00022990,100485,100805,8,1,320,6
00012a72,100645,100815,6,0,170,6
00041c7b,100385,100845,7,3,460,6
000102f0,100545,100925,3,0,380,6
000443af,100805,101025,4,3,220,6
00037cdf,100645,101075,6,2,430,6
0003e508,100725,101115,7,2,390,6
000417d6,100885,101225,11,3,340,6
00044600,100895,101345,11,3,450,6
0004cdf5,125,305,14,3,180,6
0003d1cf,100285,100385,2,2,100,6
00012323,100225,100405,3,0,180,6
000490b4,100225,100405,0,3,180,6
00015824,100465,100505,0,0,40,6
0001c719,100325,100615,8,0,290,6
0004d25a,100375,100645,4,3,270,6
00010bf2,100575,100655,4,0,80,6
00017f8c,100515,100725,12,0,210,6
00022990,100485,100805,8,1,320,6
00012a72,100645,100815,6,0,170,6
00041c7b,100385,100845,7,3,460,6
000102f0,100545,100925,3,0,380,6
000443af,100805,101025,4,3,220,6
00037cdf,100645,101075,6,2,430,6
0003e508,100725,101115,7,2,390,6
000417d6,100885,101225,11,3,340,6
00044600,100895,101345,11,3,450,6
000238dd,200365,200505,12,1,140,6
00015017,200445,200745,9,0,300,6
000168e3,200745,200795,4,0,50,6
000221d7,200765,200825,1,1,60,6
0002d8b3,200505,200865,3,1,360,6
0004f77e,200445,200875,9,3,430,6
0003040b,200585,200945,7,2,360,6
0004dd10,200775,201065,15,3,290,6
0003a643,200675,201085,9,2,410,6
0004f65e,200765,201105,1,3,340,6
0001ad8b,200755,201125,14,0,370,6
00025ae7,200805,201145,10,1,340,6
0004f5c7,201065,201165,12,3,100,6
0004cdf5,125,305,14,3,180,6
0003d1cf,100285,100385,2,2,100,6
00012323,100225,100405,3,0,180,6
000490b4,100225,100405,0,3,180,6
00015824,100465,100505,0,0,40,6
0001c719,100325,100615,8,0,290,6
0004d25a,100375,100645,4,3,270,6
00010bf2,100575,100655,4,0,80,6
00017f8c,100515,100725,12,0,210,6
00022990,100485,100805,8,1,320,6
00012a72,100645,100815,6,0,170,6
00041c7b,100385,100845,7,3,460,6
000102f0,100545,100925,3,0,380,6
000443af,100805,101025,4,3,220,6
00037cdf,100645,101075,6,2,430,6
0003e508,100725,101115,7,2,390,6
000417d6,100885,101225,11,3,340,6
00044600,100895,101345,11,3,450,6
000238dd,200365,200505,12,1,140,6
00015017,200445,200745,9,0,300,6
000168e3,200745,200795,4,0,50,6
000221d7,200765,200825,1,1,60,6
0002d8b3,200505,200865,3,1,360,6
0004f77e,200445,200875,9,3,430,6
0003040b,200585,200945,7,2,360,6
0004dd10,200775,201065,15,3,290,6
0003a643,200675,201085,9,2,410,6
0004f65e,200765,201105,1,3,340,6
0001ad8b,200755,201125,14,0,370,6
00025ae7,200805,201145,10,1,340,6
0004f5c7,201065,201165,12,3,100,6
000367f3,200885,201205,1,2,320,6
00021818,200955,201225,12,1,270,6
00023761,200835,201265,14,1,430,6
000284dd,201145,201305,4,1,160,6
00037b0c,201045,201355,15,2,310,6
00028364,201015,201365,14,1,350,6
0003d799,201155,201455,15,2,300,6
00027512,201175,201565,10,1,390,6
000425a3,201235,201605,15,3,370,6
0002ae72,201295,201665,12,1,370,6
000129d7,201125,201695,14,0,570,6
0003b79c,201345,201715,6,2,370,6
00021caa,201445,201785,12,1,340,6
0004b8d5,201435,201845,9,3,410,6
00021619,300465,300585,3,1,120,6
000246dd,300685,300775,0,1,90,6
00034d92,300545,300775,10,2,230,6
00042f6a,300555,300955,10,3,400,6
00035c30,300935,300985,2,2,50,6
0002b29f,300945,301025,1,1,80,6
0001b4f4,300755,301045,8,0,290,6
00036895,300625,301045,15,2,420,6
0003ee65,300755,301085,5,2,330,6
0004a38e,301095,301185,12,3,90,6
00020c8a,301015,301205,6,1,190,6
0002d773,300805,301245,7,1,440,6
00015f07,300885,301385,14,0,500,6
00026160,301135,301455,10,1,320,6
0004498b,301045,301515,7,3,470,6
0004cdf5,125,305,14,3,180,6
0003d1cf,100285,100385,2,2,100,6
00012323,100225,100405,3,0,180,6
000490b4,100225,100405,0,3,180,6
00015824,100465,100505,0,0,40,6
0001c719,100325,100615,8,0,290,6
0004d25a,100375,100645,4,3,270,6
00010bf2,100575,100655,4,0,80,6
00017f8c,100515,100725,12,0,210,6
00022990,100485,100805,8,1,320,6
00012a72,100645,100815,6,0,170,6
00041c7b,100385,100845,7,3,460,6
000102f0,100545,100925,3,0,380,6
000443af,100805,101025,4,3,220,6
00037cdf,100645,101075,6,2,430,6
0003e508,100725,101115,7,2,390,6
000417d6,100885,101225,11,3,340,6
00044600,100895,101345,11,3,450,6
000238dd,200365,200505,12,1,140,6
00015017,200445,200745,9,0,300,6
000168e3,200745,200795,4,0,50,6
000221d7,200765,200825,1,1,60,6
0002d8b3,200505,200865,3,1,360,6
0004f77e,200445,200875,9,3,430,6
0003040b,200585,200945,7,2,360,6
0004dd10,200775,201065,15,3,290,6
0003a643,200675,201085,9,2,410,6
0004f65e,200765,201105,1,3,340,6
0001ad8b,200755,201125,14,0,370,6
00025ae7,200805,201145,10,1,340,6
0004f5c7,201065,201165,12,3,100,6
000367f3,200885,201205,1,2,320,6
00021818,200955,201225,12,1,270,6
00023761,200835,201265,14,1,430,6
000284dd,201145,201305,4,1,160,6
00037b0c,201045,201355,15,2,310,6
00028364,201015,201365,14,1,350,6
0003d799,201155,201455,15,2,300,6
00027512,201175,201565,10,1,390,6
000425a3,201235,201605,15,3,370,6
0002ae72,201295,201665,12,1,370,6
000129d7,201125,201695,14,0,570,6
0003b79c,201345,201715,6,2,370,6
00021caa,201445,201785,12,1,340,6
0004b8d5,201435,201845,9,3,410,6
00021619,300465,300585,3,1,120,6
000246dd,300685,300775,0,1,90,6
00034d92,300545,300775,10,2,230,6
00042f6a,300555,300955,10,3,400,6
00035c30,300935,300985,2,2,50,6
0002b29f,300945,301025,1,1,80,6
0001b4f4,300755,301045,8,0,290,6
00036895,300625,301045,15,2,420,6
0003ee65,300755,301085,5,2,330,6
0004a38e,301095,301185,12,3,90,6
00020c8a,301015,301205,6,1,190,6
0002d773,300805,301245,7,1,440,6
00015f07,300885,301385,14,0,500,6
00026160,301135,301455,10,1,320,6
0004498b,301045,301515,7,3,470,6
00037d67,400496,400595,12,2,99,6
0004d6fe,400565,400835,4,3,270,6
0002943e,400595,400845,0,1,250,6
00015057,400805,400965,5,0,160,6
0004532a,400775,401065,1,3,290,6
0004c064,400705,401165,4,3,460,6
0004ba3e,400625,401265,6,3,640,6
0001b471,125,345,6,0,220,3
0001b471,125,345,6,0,220,3
00019457,100265,100525,8,0,260,3
0004eb86,100355,100695,10,3,340,3
00028725,100415,100705,5,1,290,3
0004444b,100345,100775,6,3,430,3
00046470,100505,100935,7,3,430,3
00024513,100565,100955,11,1,390,3
0001b471,125,345,6,0,220,3
00019457,100265,100525,8,0,260,3
0004eb86,100355,100695,10,3,340,3
00028725,100415,100705,5,1,290,3
0004444b,100345,100775,6,3,430,3
00046470,100505,100935,7,3,430,3
00024513,100565,100955,11,1,390,3
0001fe6d,200325,200625,14,0,300,3
00024e91,200385,200655,6,1,270,3
00029bc7,200645,200715,1,1,70,3
0004b531,200715,200895,0,3,180,3
000190bb,200605,200925,13,0,320,3
0003261e,200515,200965,14,2,450,3
0002f3db,200475,201015,14,1,540,3
00045402,201015,201065,3,3,50,3
00023880,200705,201075,7,1,370,3
0004adbb,201125,201195,3,3,70,3
00023afa,200805,201215,15,1,410,3
00029164,200945,201295,14,1,350,3
0002434a,200875,201335,7,1,460,3
0003cd25,201055,201345,14,2,290,3
00046711,200945,201395,7,3,450,3
0002327c,200975,201435,13,1,460,3
0002dbfa,201235,201475,6,1,240,3
0004b080,201155,201495,13,3,340,3
00024d5b,201135,201555,13,1,420,3
000430d7,200975,201645,7,3,670,3
0001b471,125,345,6,0,220,3
00019457,100265,100525,8,0,260,3
0004eb86,100355,100695,10,3,340,3
00028725,100415,100705,5,1,290,3
0004444b,100345,100775,6,3,430,3
00046470,100505,100935,7,3,430,3
00024513,100565,100955,11,1,390,3
0001fe6d,200325,200625,14,0,300,3
00024e91,200385,200655,6,1,270,3
00029bc7,200645,200715,1,1,70,3
0004b531,200715,200895,0,3,180,3
000190bb,200605,200925,13,0,320,3
0003261e,200515,200965,14,2,450,3
0002f3db,200475,201015,14,1,540,3
00045402,201015,201065,3,3,50,3
00023880,200705,201075,7,1,370,3
0004adbb,201125,201195,3,3,70,3
00023afa,200805,201215,15,1,410,3
00029164,200945,201295,14,1,350,3
0002434a,200875,201335,7,1,460,3
0003cd25,201055,201345,14,2,290,3
00046711,200945,201395,7,3,450,3
0002327c,200975,201435,13,1,460,3
0002dbfa,201235,201475,6,1,240,3
0004b080,201155,201495,13,3,340,3
00024d5b,201135,201555,13,1,420,3
000430d7,200975,201645,7,3,670,3
0002dbb3,300435,300475,1,1,40,3
00044a76,300485,300665,14,3,180,3
000254c1,300565,300865,6,1,300,3
0004c809,300445,300895,7,3,450,3
00031713,300635,300945,10,2,310,3
00031c63,300705,301085,6,2,380,3
0004fa75,300855,301115,15,3,260,3
000215aa,300905,301145,0,1,240,3
0004f8e7,300905,301155,5,3,250,3
0002556a,300815,301205,10,1,390,3
00033094,300765,301225,8,2,460,3
00022e56,301025,301265,12,1,240,3
000311a2,300985,301265,1,2,280,3
0001ec6a,300905,301325,9,0,420,3
0002cda1,300885,301415,10,1,530,3
0002cc35,300985,301455,9,1,470,3
0001b471,125,345,6,0,220,3
00019457,100265,100525,8,0,260,3
0004eb86,100355,100695,10,3,340,3
00028725,100415,100705,5,1,290,3
0004444b,100345,100775,6,3,430,3
00046470,100505,100935,7,3,430,3
00024513,100565,100955,11,1,390,3
0001fe6d,200325,200625,14,0,300,3
00024e91,200385,200655,6,1,270,3
00029bc7,200645,200715,1,1,70,3
0004b531,200715,200895,0,3,180,3
000190bb,200605,200925,13,0,320,3
0003261e,200515,200965,14,2,450,3
0002f3db,200475,201015,14,1,540,3
00045402,201015,201065,3,3,50,3
00023880,200705,201075,7,1,370,3
0004adbb,201125,201195,3,3,70,3
00023afa,200805,201215,15,1,410,3
00029164,200945,201295,14,1,350,3
0002434a,200875,201335,7,1,460,3
0003cd25,201055,201345,14,2,290,3
00046711,200945,201395,7,3,450,3
0002327c,200975,201435,13,1,460,3
0002dbfa,201235,201475,6,1,240,3
0004b080,201155,201495,13,3,340,3
00024d5b,201135,201555,13,1,420,3
000430d7,200975,201645,7,3,670,3
0002dbb3,300435,300475,1,1,40,3
00044a76,300485,300665,14,3,180,3
000254c1,300565,300865,6,1,300,3
0004c809,300445,300895,7,3,450,3
00031713,300635,300945,10,2,310,3
00031c63,300705,301085,6,2,380,3
0004fa75,300855,301115,15,3,260,3
000215aa,300905,301145,0,1,240,3
0004f8e7,300905,301155,5,3,250,3
0002556a,300815,301205,10,1,390,3
00033094,300765,301225,8,2,460,3
00022e56,301025,301265,12,1,240,3
000311a2,300985,301265,1,2,280,3
0001ec6a,300905,301325,9,0,420,3
0002cda1,300885,301415,10,1,530,3
0002cc35,300985,301455,9,1,470,3
0003affe,400545,400645,12,2,100,3
0003bf7c,400545,400805,5,2,260,3
00025dcf,400605,400865,5,1,260,3
0003b834,400595,400865,15,2,270,3
0002ec3c,400595,400905,6,1,310,3
0004f3a1,400595,400935,10,3,340,3
0002680e,400665,400985,9,1,320,3
0002c460,400765,401035,8,1,270,3
0002341c,400665,401115,14,1,450,3
0003a6a1,400955,401175,0,2,220,3
00039330,400875,401235,11,2,360,3
0003baab,400715,401275,7,2,560,3
00020412,401215,401355,5,1,140,3
00030e92,400805,401375,6,2,570,3
00041aba,401125,401465,10,3,340,3
00032d3b,401015,401475,10,2,460,3
00012296,401185,401525,3,0,340,3
000481f0,400975,401605,8,3,630,3
0003e2f4,401295,401615,14,2,320,3
0001de50,401095,401645,14,0,550,3
00029609,155,295,12,1,140,5
00029609,155,295,12,1,140,5
00019daf,100205,100525,10,0,320,5
0004a001,100315,100545,15,3,230,5
00019daf,100205,100645,10,0,440,5
0001ace0,100355,100685,7,0,330,5
00026365,100435,100725,14,1,290,5
00029609,155,295,12,1,140,5
00019daf,100205,100525,10,0,320,5
0004a001,100315,100545,15,3,230,5
00019daf,100205,100645,10,0,440,5
0001ace0,100355,100685,7,0,330,5
00026365,100435,100725,14,1,290,5
0001e3db,200305,200385,1,0,80,5
0004dd38,200296,200415,2,3,119,5
0004d258,200455,200545,13,3,90,5
00043d7a,200395,200585,2,3,190,5
00048170,200345,200685,1,3,340,5
0003cccd,200515,200755,5,2,240,5
000368c9,200605,200855,1,2,250,5
00024dcb,200685,201035,9,1,350,5
00033df8,200765,201035,15,2,270,5
00040e61,200925,201105,13,3,180,5
0004aaa4,200515,201145,9,3,630,5
0003162c,201045,201175,1,2,130,5
0004242e,200715,201225,9,3,510,5
00048e3f,200995,201265,1,3,270,5
0003162c,201045,201275,1,2,230,5
0001f57e,200995,201285,12,0,290,5
0003edab,200835,201375,9,2,540,5
00013203,201075,201405,1,0,330,5
0002c0ed,201055,201425,9,1,370,5
00029609,155,295,12,1,140,5
00019daf,100205,100525,10,0,320,5
0004a001,100315,100545,15,3,230,5
00019daf,100205,100645,10,0,440,5
0001ace0,100355,100685,7,0,330,5
00026365,100435,100725,14,1,290,5
0001e3db,200305,200385,1,0,80,5
0004dd38,200296,200415,2,3,119,5
0004d258,200455,200545,13,3,90,5
00043d7a,200395,200585,2,3,190,5
00048170,200345,200685,1,3,340,5
0003cccd,200515,200755,5,2,240,5
000368c9,200605,200855,1,2,250,5
00024dcb,200685,201035,9,1,350,5
00033df8,200765,201035,15,2,270,5
00040e61,200925,201105,13,3,180,5
0004aaa4,200515,201145,9,3,630,5
0003162c,201045,201175,1,2,130,5
0004242e,200715,201225,9,3,510,5
00048e3f,200995,201265,1,3,270,5
0003162c,201045,201275,1,2,230,5
0001f57e,200995,201285,12,0,290,5
0003edab,200835,201375,9,2,540,5
00013203,201075,201405,1,0,330,5
0002c0ed,201055,201425,9,1,370,5
00023323,300425,300605,4,1,180,5
00039fdb,300515,300825,5,2,310,5
00030025,300645,300905,10,2,260,5
000352d5,300725,300945,1,2,220,5
00049afc,300645,300975,15,3,330,5
0001d034,300545,300995,15,0,450,5
000379ad,300845,301005,12,2,160,5
00010c1c,300775,301035,13,0,260,5
000360d8,300555,301045,5,2,490,5
00037a08,300855,301085,1,2,230,5
0003d705,300525,301185,5,2,660,5
00016a66,301035,301195,0,0,160,5
0004fe37,301125,301255,2,3,130,5
000173aa,300945,301305,14,0,360,5
00036ee6,300995,301325,0,2,330,5
00011310,301065,301385,3,0,320,5
0002304e,301075,301415,14,1,340,5
00021c5b,301295,301535,9,1,240,5
0003db7e,301225,301565,15,2,340,5
0001285a,301175,301585,3,0,410,5
000161d2,301275,301645,10,0,370,5
00029609,155,295,12,1,140,5
00019daf,100205,100525,10,0,320,5
0004a001,100315,100545,15,3,230,5
00019daf,100205,100645,10,0,440,5
0001ace0,100355,100685,7,0,330,5
00026365,100435,100725,14,1,290,5
0001e3db,200305,200385,1,0,80,5
0004dd38,200296,200415,2,3,119,5
0004d258,200455,200545,13,3,90,5
00043d7a,200395,200585,2,3,190,5
00048170,200345,200685,1,3,340,5
0003cccd,200515,200755,5,2,240,5
000368c9,200605,200855,1,2,250,5
00024dcb,200685,201035,9,1,350,5
00033df8,200765,201035,15,2,270,5
00040e61,200925,201105,13,3,180,5
0004aaa4,200515,201145,9,3,630,5
0003162c,201045,201175,1,2,130,5
0004242e,200715,201225,9,3,510,5
00048e3f,200995,201265,1,3,270,5
0003162c,201045,201275,1,2,230,5
0001f57e,200995,201285,12,0,290,5
0003edab,200835,201375,9,2,540,5
00013203,201075,201405,1,0,330,5
0002c0ed,201055,201425,9,1,370,5
00023323,300425,300605,4,1,180,5
00039fdb,300515,300825,5,2,310,5
00030025,300645,300905,10,2,260,5
000352d5,300725,300945,1,2,220,5
00049afc,300645,300975,15,3,330,5
0001d034,300545,300995,15,0,450,5
000379ad,300845,301005,12,2,160,5
00010c1c,300775,301035,13,0,260,5
000360d8,300555,301045,5,2,490,5
00037a08,300855,301085,1,2,230,5
0003d705,300525,301185,5,2,660,5
00016a66,301035,301195,0,0,160,5
0004fe37,301125,301255,2,3,130,5
000173aa,300945,301305,14,0,360,5
00036ee6,300995,301325,0,2,330,5
00011310,301065,301385,3,0,320,5
0002304e,301075,301415,14,1,340,5
00021c5b,301295,301535,9,1,240,5
0003db7e,301225,301565,15,2,340,5
0001285a,301175,301585,3,0,410,5
000161d2,301275,301645,10,0,370,5
000274eb,400505,400645,12,1,140,5
0004c5d5,400645,400765,12,3,120,5
0001cdc0,400825,400905,4,0,80,5
00024b03,400565,400925,8,1,360,5
000383cf,400795,400965,13,2,170,5
00020c6a,400705,401005,5,1,300,5
0001f105,400665,401045,3,0,380,5
00023301,400955,401105,2,1,150,5
0003b0a5,400785,401125,6,2,340,5
0001ac36,400885,401135,8,0,250,5
000276a6,400705,401145,10,1,440,5
00033f49,400885,401215,11,2,330,5
000258ba,400885,401245,5,1,360,5
00010696,135,235,4,0,100,11
00010696,135,235,4,0,100,11
0001a914,100255,100495,13,0,240,11
0002b371,100385,100605,13,1,220,11
0003fd8e,100295,100715,8,2,420,11
0002b371,100385,100725,13,1,340,11
00020ce1,100435,100765,8,1,330,11
00017e78,100565,100875,7,0,310,11
00010671,100655,101005,8,0,350,11
00024b0b,100715,101005,9,1,290,11
0002fcf7,101015,101085,2,1,70,11
0002fcf7,101015,101205,2,1,190,11
0001a2c2,101075,101255,1,0,180,11
0002b163,100785,101265,8,1,480,11
00030d3b,100965,101295,8,2,330,11
0002bd7c,100815,101325,11,1,510,11
00040548,101165,101445,0,3,280,11
00031ffc,101085,101495,11,2,410,11
0003366f,101265,101575,6,2,310,11
00038e82,100905,101615,7,2,710,11
00023926,101115,101665,11,1,550,11
0003ff7f,101235,101715,5,2,480,11
00010696,135,235,4,0,100,11
0001a914,100255,100495,13,0,240,11
0002b371,100385,100605,13,1,220,11
0003fd8e,100295,100715,8,2,420,11
0002b371,100385,100725,13,1,340,11
00020ce1,100435,100765,8,1,330,11
00017e78,100565,100875,7,0,310,11
00010671,100655,101005,8,0,350,11
00024b0b,100715,101005,9,1,290,11
0002fcf7,101015,101085,2,1,70,11
0002fcf7,101015,101205,2,1,190,11
0001a2c2,101075,101255,1,0,180,11
0002b163,100785,101265,8,1,480,11
00030d3b,100965,101295,8,2,330,11
0002bd7c,100815,101325,11,1,510,11
00040548,101165,101445,0,3,280,11
00031ffc,101085,101495,11,2,410,11
0003366f,101265,101575,6,2,310,11
00038e82,100905,101615,7,2,710,11
00023926,101115,101665,11,1,550,11
0003ff7f,101235,101715,5,2,480,11
00025a8e,200345,200425,2,1,80,11
00019d76,200385,200575,3,0,190,11
00027553,200345,200715,11,1,370,11
00040acf,200565,200765,1,3,200,11
0002b255,200515,200845,9,1,330,11
000460f2,200465,200855,7,3,390,11
0004c5f4,200725,200985,14,3,260,11
000126e3,200835,201055,8,0,220,11
00037dfe,200785,201105,6,2,320,11
00029ebe,200635,201235,15,1,600,11
0002e9c1,200885,201295,6,1,410,11
000487ff,200945,201295,10,3,350,11
0002540f,201145,201335,3,1,190,11
00024114,201265,201435,1,1,170,11
0004bf55,201325,201435,2,3,110,11
00042e55,201395,201495,12,3,100,11
00021304,201405,201535,4,1,130,11
0001fe93,201225,201555,3,0,330,11
0004a78a,200965,201555,8,3,590,11
0002bcf9,201325,201595,9,1,270,11
0002a7ad,201355,201635,5,1,280,11
0002f12f,201285,201755,8,1,470,11
0001a387,201055,201765,15,0,710,11
00010696,135,235,4,0,100,11
0001a914,100255,100495,13,0,240,11
0002b371,100385,100605,13,1,220,11
